id_pemesanan,id_pelanggan,id_gudang,tanggal_pemesanan,tanggal_pengiriman
8553,8482,2666,10/12/19,10/15/19
8554,3814,2666,10/12/19,10/15/19
8555,7146,2666,10/12/19,10/15/19
8556,9408,2666,10/12/19,10/15/19
8557,7716,2666,10/12/19,10/15/19
8558,8045,2666,10/12/19,10/15/19
8559,3202,2666,10/12/19,10/15/19
8560,5435,2666,10/12/19,10/15/19
8561,8157,2666,10/12/19,10/15/19
8562,6047,2666,10/12/19,10/15/19
8563,3293,2666,10/12/19,10/15/19
8564,7074,2666,10/12/19,10/15/19
8565,9148,1543,10/12/19,10/15/19
8566,1504,6509,10/12/19,10/15/19
8567,2865,6509,10/12/19,10/15/19
8568,2143,6509,10/12/19,10/15/19
8569,9088,6509,10/12/19,10/15/19
8570,2083,6509,10/12/19,10/15/19
8571,9756,6509,10/12/19,10/15/19
8572,7018,6509,10/12/19,10/15/19
8573,6952,6509,10/12/19,10/15/19
8574,3043,4338,10/12/19,10/15/19
8575,4634,4338,10/12/19,10/15/19
8576,7354,4338,10/12/19,10/15/19
8577,4518,8118,10/13/19,10/16/19
8578,7937,8118,10/13/19,10/16/19
8579,8460,8118,10/13/19,10/16/19
8580,2525,8118,10/13/19,10/16/19
8581,4173,8118,10/13/19,10/16/19
8582,2190,8118,10/13/19,10/16/19
8583,3828,8118,10/13/19,10/16/19
8584,7889,8118,10/13/19,10/16/19
8585,2051,8118,10/13/19,10/16/19
8586,6390,8118,10/13/19,10/16/19
8587,5617,8118,10/13/19,10/16/19
8588,1579,8118,10/13/19,10/16/19
8589,6042,2666,10/13/19,10/16/19
8590,9107,2666,10/13/19,10/16/19
8591,5577,2666,10/13/19,10/16/19
8592,3882,2666,10/13/19,10/16/19
8593,6038,2666,10/13/19,10/16/19
8594,1109,2666,10/13/19,10/16/19
8595,9615,2666,10/13/19,10/16/19
8596,8428,2666,10/13/19,10/16/19
8597,4757,9080,10/13/19,10/16/19
8598,4394,1543,10/13/19,10/16/19
8599,8309,6509,10/13/19,10/16/19
8600,5721,6509,10/13/19,10/16/19
8601,2795,6509,10/13/19,10/16/19
8602,2657,6509,10/13/19,10/16/19
8603,8221,6509,10/13/19,10/16/19
8604,3204,6509,10/13/19,10/16/19
8605,9771,8118,10/14/19,10/17/19
8606,4602,8118,10/14/19,10/17/19
8607,3358,8118,10/14/19,10/17/19
8608,9270,8118,10/14/19,10/17/19
8609,2157,8118,10/14/19,10/17/19
8610,9460,8118,10/14/19,10/17/19
8611,1283,8118,10/14/19,10/17/19
8612,8984,8118,10/14/19,10/17/19
8613,5179,8118,10/14/19,10/17/19
8614,7574,8118,10/14/19,10/17/19
8615,4903,8118,10/14/19,10/17/19
8616,7392,8118,10/14/19,10/17/19
8617,4702,8118,10/14/19,10/17/19
8618,3950,2666,10/14/19,10/17/19
8619,7412,2666,10/14/19,10/17/19
8620,8334,2666,10/14/19,10/17/19
8621,3687,2666,10/14/19,10/17/19
8622,9326,2666,10/14/19,10/17/19
8623,3812,2666,10/14/19,10/17/19
8624,7874,2666,10/14/19,10/17/19
8625,3397,2666,10/14/19,10/17/19
8626,3014,2666,10/14/19,10/17/19
8627,3333,2666,10/14/19,10/17/19
8628,7326,2666,10/14/19,10/17/19
8629,6981,2666,10/14/19,10/17/19
8630,4829,2666,10/14/19,10/17/19
8631,3840,2666,10/14/19,10/17/19
8632,2286,9080,10/14/19,10/17/19
8633,2514,6509,10/14/19,10/17/19
8634,8988,6509,10/14/19,10/17/19
8635,2313,6509,10/14/19,10/17/19
8636,8130,6509,10/14/19,10/17/19
8637,8828,6509,10/14/19,10/17/19
8638,5597,6509,10/14/19,10/17/19
8639,2202,6509,10/14/19,10/17/19
8640,2250,4338,10/14/19,10/17/19
8641,9232,8118,10/15/19,10/18/19
8642,4518,8118,10/15/19,10/18/19
8643,1945,8118,10/15/19,10/18/19
8644,4930,8118,10/15/19,10/18/19
8645,7644,8118,10/15/19,10/18/19
8646,8473,8118,10/15/19,10/18/19
8647,2471,8118,10/15/19,10/18/19
8648,7545,8118,10/15/19,10/18/19
8649,1636,8118,10/15/19,10/18/19
8650,2990,2666,10/15/19,10/18/19
8651,7282,2666,10/15/19,10/18/19
8652,7295,2666,10/15/19,10/18/19
8653,3711,2666,10/15/19,10/18/19
8654,2141,2666,10/15/19,10/18/19
8655,2591,2666,10/15/19,10/18/19
8656,7914,2666,10/15/19,10/18/19
8657,7749,2666,10/15/19,10/18/19
8658,2082,2666,10/15/19,10/18/19
8659,6889,2666,10/15/19,10/18/19
8660,4054,2666,10/15/19,10/18/19
8661,5295,1543,10/15/19,10/18/19
8662,9755,6509,10/15/19,10/18/19
8663,1094,6509,10/15/19,10/18/19
8664,7114,6509,10/15/19,10/18/19
8665,1102,6509,10/15/19,10/18/19
8666,5907,6509,10/15/19,10/18/19
8667,2184,6509,10/15/19,10/18/19
8668,3678,4338,10/15/19,10/18/19
8669,2077,4338,10/15/19,10/18/19
8670,3083,8118,10/16/19,10/19/19
8671,3574,8118,10/16/19,10/19/19
8672,3894,8118,10/16/19,10/19/19
8673,3390,8118,10/16/19,10/19/19
8674,3206,8118,10/16/19,10/19/19
8675,1485,2666,10/16/19,10/19/19
8676,7988,2666,10/16/19,10/19/19
8677,2148,2666,10/16/19,10/19/19
8678,1089,2666,10/16/19,10/19/19
8679,8382,2666,10/16/19,10/19/19
8680,9788,2666,10/16/19,10/19/19
8681,4937,2666,10/16/19,10/19/19
8682,1725,2666,10/16/19,10/19/19
8683,2561,2666,10/16/19,10/19/19
8684,6050,2666,10/16/19,10/19/19
8685,6679,2666,10/16/19,10/19/19
8686,4550,2666,10/16/19,10/19/19
8687,8494,9080,10/16/19,10/19/19
8688,4054,1543,10/16/19,10/19/19
8689,1621,6509,10/16/19,10/19/19
8690,4117,6509,10/16/19,10/19/19
8691,2588,6509,10/16/19,10/19/19
8692,1103,6509,10/16/19,10/19/19
8693,8612,4338,10/16/19,10/19/19
8694,7078,4338,10/16/19,10/19/19
8695,3813,4338,10/16/19,10/19/19
8696,7481,4338,10/16/19,10/19/19
8697,4033,4338,10/16/19,10/19/19
8698,6517,8118,10/17/19,10/20/19
8699,9129,8118,10/17/19,10/20/19
8700,4680,8118,10/17/19,10/20/19
8701,9658,8118,10/17/19,10/20/19
8702,1791,8118,10/17/19,10/20/19
8703,1123,8118,10/17/19,10/20/19
8704,5499,8118,10/17/19,10/20/19
8705,5068,8118,10/17/19,10/20/19
8706,4971,8118,10/17/19,10/20/19
8707,6702,8118,10/17/19,10/20/19
8708,1005,2666,10/17/19,10/20/19
8709,3511,2666,10/17/19,10/20/19
8710,1706,2666,10/17/19,10/20/19
8711,1289,2666,10/17/19,10/20/19
8712,2830,2666,10/17/19,10/20/19
8713,3601,2666,10/17/19,10/20/19
8714,2843,2666,10/17/19,10/20/19
8715,9166,2666,10/17/19,10/20/19
8716,2061,2666,10/17/19,10/20/19
8717,4670,2666,10/17/19,10/20/19
8718,1500,9080,10/17/19,10/20/19
8719,4984,1543,10/17/19,10/20/19
8720,8933,6509,10/17/19,10/20/19
8721,3352,6509,10/17/19,10/20/19
8722,2014,6509,10/17/19,10/20/19
8723,5808,6509,10/17/19,10/20/19
8724,1265,6509,10/17/19,10/20/19
8725,4101,6509,10/17/19,10/20/19
8726,1986,6509,10/17/19,10/20/19
8727,2510,6509,10/17/19,10/20/19
8728,2012,4338,10/17/19,10/20/19
8729,4786,8118,10/18/19,10/21/19
8730,7523,8118,10/18/19,10/21/19
8731,9740,8118,10/18/19,10/21/19
8732,6993,8118,10/18/19,10/21/19
8733,3721,8118,10/18/19,10/21/19
8734,3967,8118,10/18/19,10/21/19
8735,1101,8118,10/18/19,10/21/19
8736,4818,8118,10/18/19,10/21/19
8737,5389,8118,10/18/19,10/21/19
8738,8215,8118,10/18/19,10/21/19
8739,6071,2666,10/18/19,10/21/19
8740,9392,2666,10/18/19,10/21/19
8741,5959,2666,10/18/19,10/21/19
8742,9449,2666,10/18/19,10/21/19
8743,4223,2666,10/18/19,10/21/19
8744,8305,2666,10/18/19,10/21/19
8745,8692,2666,10/18/19,10/21/19
8746,1342,2666,10/18/19,10/21/19
8747,6807,2666,10/18/19,10/21/19
8748,7559,2666,10/18/19,10/21/19
8749,5364,2666,10/18/19,10/21/19
8750,6851,2666,10/18/19,10/21/19
8751,1147,9080,10/18/19,10/21/19
8752,7316,9080,10/18/19,10/21/19
8753,7989,1543,10/18/19,10/21/19
8754,2464,1543,10/18/19,10/21/19
8755,4320,1543,10/18/19,10/21/19
8756,3395,6509,10/18/19,10/21/19
8757,6926,6509,10/18/19,10/21/19
8758,7741,6509,10/18/19,10/21/19
8759,8939,6509,10/18/19,10/21/19
8760,5264,4338,10/18/19,10/21/19
8761,5337,8118,10/19/19,10/22/19
8762,2689,8118,10/19/19,10/22/19
8763,1452,2666,10/19/19,10/22/19
8764,9299,2666,10/19/19,10/22/19
8765,1782,2666,10/19/19,10/22/19
8766,1500,2666,10/19/19,10/22/19
8767,6676,2666,10/19/19,10/22/19
8768,8411,2666,10/19/19,10/22/19
8769,5477,9080,10/19/19,10/22/19
8770,6561,1543,10/19/19,10/22/19
8771,6819,1543,10/19/19,10/22/19
8772,4890,6509,10/19/19,10/22/19
8773,7104,6509,10/19/19,10/22/19
8774,7346,6509,10/19/19,10/22/19
8775,9597,6509,10/19/19,10/22/19
8776,2284,6509,10/19/19,10/22/19
8777,6488,6509,10/19/19,10/22/19
8778,9666,6509,10/19/19,10/22/19
8779,5252,6509,10/19/19,10/22/19
8780,3566,6509,10/19/19,10/22/19
8781,9095,6509,10/19/19,10/22/19
8782,7194,6509,10/19/19,10/22/19
8783,6484,6509,10/19/19,10/22/19
8784,1291,6509,10/19/19,10/22/19
8785,8697,8118,10/20/19,10/23/19
8786,7962,8118,10/20/19,10/23/19
8787,9869,8118,10/20/19,10/23/19
8788,3743,8118,10/20/19,10/23/19
8789,4714,2666,10/20/19,10/23/19
8790,8808,2666,10/20/19,10/23/19
8791,8556,2666,10/20/19,10/23/19
8792,5100,2666,10/20/19,10/23/19
8793,6744,2666,10/20/19,10/23/19
8794,7603,2666,10/20/19,10/23/19
8795,5605,2666,10/20/19,10/23/19
8796,9023,2666,10/20/19,10/23/19
8797,2990,2666,10/20/19,10/23/19
8798,2404,1543,10/20/19,10/23/19
8799,2634,1543,10/20/19,10/23/19
8800,6488,1543,10/20/19,10/23/19
8801,3036,6509,10/20/19,10/23/19
8802,7218,6509,10/20/19,10/23/19
8803,6913,6509,10/20/19,10/23/19
8804,5206,6509,10/20/19,10/23/19
8805,2823,6509,10/20/19,10/23/19
8806,9142,6509,10/20/19,10/23/19
8807,1635,6509,10/20/19,10/23/19
8808,3956,4338,10/20/19,10/23/19
8809,2533,8118,10/21/19,10/24/19
8810,4652,8118,10/21/19,10/24/19
8811,5490,8118,10/21/19,10/24/19
8812,6636,8118,10/21/19,10/24/19
8813,4496,8118,10/21/19,10/24/19
8814,9912,8118,10/21/19,10/24/19
8815,2562,8118,10/21/19,10/24/19
8816,6711,8118,10/21/19,10/24/19
8817,3726,8118,10/21/19,10/24/19
8818,8081,2666,10/21/19,10/24/19
8819,5042,2666,10/21/19,10/24/19
8820,7224,2666,10/21/19,10/24/19
8821,5435,2666,10/21/19,10/24/19
8822,2683,2666,10/21/19,10/24/19
8823,7345,2666,10/21/19,10/24/19
8824,8272,9080,10/21/19,10/24/19
8825,8706,6509,10/21/19,10/24/19
8826,2509,6509,10/21/19,10/24/19
8827,2057,6509,10/21/19,10/24/19
8828,9713,6509,10/21/19,10/24/19
8829,6616,6509,10/21/19,10/24/19
8830,6186,6509,10/21/19,10/24/19
8831,7434,6509,10/21/19,10/24/19
8832,9788,6509,10/21/19,10/24/19
8833,9406,6509,10/21/19,10/24/19
8834,9226,6509,10/21/19,10/24/19
8835,2726,4338,10/21/19,10/24/19
8836,4848,8118,10/22/19,10/25/19
8837,6835,8118,10/22/19,10/25/19
8838,7952,8118,10/22/19,10/25/19
8839,1189,8118,10/22/19,10/25/19
8840,7083,8118,10/22/19,10/25/19
8841,2807,8118,10/22/19,10/25/19
8842,5532,8118,10/22/19,10/25/19
8843,4002,8118,10/22/19,10/25/19
8844,5792,8118,10/22/19,10/25/19
8845,8466,8118,10/22/19,10/25/19
8846,4103,8118,10/22/19,10/25/19
8847,6285,2666,10/22/19,10/25/19
8848,6643,2666,10/22/19,10/25/19
8849,6871,2666,10/22/19,10/25/19
8850,1312,2666,10/22/19,10/25/19
8851,1184,2666,10/22/19,10/25/19
8852,1966,2666,10/22/19,10/25/19
8853,3750,2666,10/22/19,10/25/19
8854,1082,2666,10/22/19,10/25/19
8855,1633,2666,10/22/19,10/25/19
8856,8716,2666,10/22/19,10/25/19
8857,3932,2666,10/22/19,10/25/19
8858,6047,2666,10/22/19,10/25/19
8859,3310,2666,10/22/19,10/25/19
8860,7092,9080,10/22/19,10/25/19
8861,1743,9080,10/22/19,10/25/19
8862,9515,9080,10/22/19,10/25/19
8863,8942,1543,10/22/19,10/25/19
8864,6583,1543,10/22/19,10/25/19
8865,4291,1543,10/22/19,10/25/19
8866,7430,1543,10/22/19,10/25/19
8867,8926,1543,10/22/19,10/25/19
8868,7052,6509,10/22/19,10/25/19
8869,9481,6509,10/22/19,10/25/19
8870,5685,6509,10/22/19,10/25/19
8871,1192,6509,10/22/19,10/25/19
8872,6592,6509,10/22/19,10/25/19
8873,6888,6509,10/22/19,10/25/19
8874,8824,8118,10/23/19,10/26/19
8875,9374,8118,10/23/19,10/26/19
8876,1508,8118,10/23/19,10/26/19
8877,2112,8118,10/23/19,10/26/19
8878,8523,8118,10/23/19,10/26/19
8879,9676,8118,10/23/19,10/26/19
8880,6351,8118,10/23/19,10/26/19
8881,7796,8118,10/23/19,10/26/19
8882,1529,8118,10/23/19,10/26/19
8883,1056,8118,10/23/19,10/26/19
8884,6432,2666,10/23/19,10/26/19
8885,5276,2666,10/23/19,10/26/19
8886,8446,2666,10/23/19,10/26/19
8887,9071,2666,10/23/19,10/26/19
8888,5911,2666,10/23/19,10/26/19
8889,6724,2666,10/23/19,10/26/19
8890,6294,2666,10/23/19,10/26/19
8891,1630,2666,10/23/19,10/26/19
8892,4186,2666,10/23/19,10/26/19
8893,9501,9080,10/23/19,10/26/19
8894,4161,9080,10/23/19,10/26/19
8895,2492,1543,10/23/19,10/26/19
8896,3526,1543,10/23/19,10/26/19
8897,2186,6509,10/23/19,10/26/19
8898,3082,6509,10/23/19,10/26/19
8899,4426,6509,10/23/19,10/26/19
8900,1999,6509,10/23/19,10/26/19
8901,2905,6509,10/23/19,10/26/19
8902,5126,6509,10/23/19,10/26/19
8903,1735,6509,10/23/19,10/26/19
8904,7458,6509,10/23/19,10/26/19
8905,2647,6509,10/23/19,10/26/19
8906,3694,4338,10/23/19,10/26/19
8907,6296,8118,10/24/19,10/27/19
8908,5748,8118,10/24/19,10/27/19
8909,2567,8118,10/24/19,10/27/19
8910,1211,8118,10/24/19,10/27/19
8911,3123,8118,10/24/19,10/27/19
8912,7019,8118,10/24/19,10/27/19
8913,2659,8118,10/24/19,10/27/19
8914,8624,2666,10/24/19,10/27/19
8915,9333,2666,10/24/19,10/27/19
8916,4976,2666,10/24/19,10/27/19
8917,3705,2666,10/24/19,10/27/19
8918,7370,2666,10/24/19,10/27/19
8919,2202,2666,10/24/19,10/27/19
8920,8302,2666,10/24/19,10/27/19
8921,2581,2666,10/24/19,10/27/19
8922,4382,2666,10/24/19,10/27/19
8923,4919,2666,10/24/19,10/27/19
8924,1800,2666,10/24/19,10/27/19
8925,1641,2666,10/24/19,10/27/19
8926,9195,2666,10/24/19,10/27/19
8927,7198,2666,10/24/19,10/27/19
8928,2317,9080,10/24/19,10/27/19
8929,1073,9080,10/24/19,10/27/19
8930,7498,1543,10/24/19,10/27/19
8931,2833,6509,10/24/19,10/27/19
8932,3961,6509,10/24/19,10/27/19
8933,1473,6509,10/24/19,10/27/19
8934,1545,6509,10/24/19,10/27/19
8935,4786,6509,10/24/19,10/27/19
8936,3216,6509,10/24/19,10/27/19
8937,7746,6509,10/24/19,10/27/19
8938,6715,6509,10/24/19,10/27/19
8939,1720,6509,10/24/19,10/27/19
8940,9548,6509,10/24/19,10/27/19
8941,5203,6509,10/24/19,10/27/19
8942,3886,6509,10/24/19,10/27/19
8943,3708,4338,10/24/19,10/27/19
8944,3166,4338,10/24/19,10/27/19
8945,6296,4338,10/24/19,10/27/19
8946,6016,8118,10/25/19,10/28/19
8947,5043,8118,10/25/19,10/28/19
8948,2456,8118,10/25/19,10/28/19
8949,2355,8118,10/25/19,10/28/19
8950,9284,8118,10/25/19,10/28/19
8951,5266,8118,10/25/19,10/28/19
8952,3548,8118,10/25/19,10/28/19
8953,6385,8118,10/25/19,10/28/19
8954,4319,8118,10/25/19,10/28/19
8955,5885,2666,10/25/19,10/28/19
8956,7630,2666,10/25/19,10/28/19
8957,5542,2666,10/25/19,10/28/19
8958,6586,2666,10/25/19,10/28/19
8959,3416,2666,10/25/19,10/28/19
8960,3640,2666,10/25/19,10/28/19
8961,4572,2666,10/25/19,10/28/19
8962,3244,2666,10/25/19,10/28/19
8963,9280,2666,10/25/19,10/28/19
8964,5128,9080,10/25/19,10/28/19
8965,1709,1543,10/25/19,10/28/19
8966,6277,6509,10/25/19,10/28/19
8967,5489,6509,10/25/19,10/28/19
8968,8926,6509,10/25/19,10/28/19
8969,2825,6509,10/25/19,10/28/19
8970,2822,6509,10/25/19,10/28/19
8971,5366,6509,10/25/19,10/28/19
8972,9965,6509,10/25/19,10/28/19
8973,8167,6509,10/25/19,10/28/19
8974,7163,6509,10/25/19,10/28/19
8975,3437,4338,10/25/19,10/28/19
8976,8095,8118,10/26/19,10/29/19
8977,2216,8118,10/26/19,10/29/19
8978,3454,8118,10/26/19,10/29/19
8979,6373,8118,10/26/19,10/29/19
8980,1663,8118,10/26/19,10/29/19
8981,1491,8118,10/26/19,10/29/19
8982,6172,8118,10/26/19,10/29/19
8983,7104,8118,10/26/19,10/29/19
8984,1920,8118,10/26/19,10/29/19
8985,3359,8118,10/26/19,10/29/19
8986,3256,8118,10/26/19,10/29/19
8987,9036,8118,10/26/19,10/29/19
8988,3498,8118,10/26/19,10/29/19
8989,1781,8118,10/26/19,10/29/19
8990,6810,8118,10/26/19,10/29/19
8991,7894,8118,10/26/19,10/29/19
8992,1712,2666,10/26/19,10/29/19
8993,1874,2666,10/26/19,10/29/19
8994,3720,2666,10/26/19,10/29/19
8995,5291,2666,10/26/19,10/29/19
8996,6396,9080,10/26/19,10/29/19
8997,1510,9080,10/26/19,10/29/19
8998,2761,1543,10/26/19,10/29/19
8999,9034,6509,10/26/19,10/29/19
9000,9918,6509,10/26/19,10/29/19
9001,7305,6509,10/26/19,10/29/19
9002,3594,6509,10/26/19,10/29/19
9003,4306,8118,10/27/19,10/30/19
9004,7636,8118,10/27/19,10/30/19
9005,8560,8118,10/27/19,10/30/19
9006,4153,8118,10/27/19,10/30/19
9007,1270,8118,10/27/19,10/30/19
9008,1794,8118,10/27/19,10/30/19
9009,7531,2666,10/27/19,10/30/19
9010,4598,2666,10/27/19,10/30/19
9011,3792,2666,10/27/19,10/30/19
9012,8240,2666,10/27/19,10/30/19
9013,6503,2666,10/27/19,10/30/19
9014,2443,2666,10/27/19,10/30/19
9015,2913,2666,10/27/19,10/30/19
9016,5383,2666,10/27/19,10/30/19
9017,2587,2666,10/27/19,10/30/19
9018,5082,2666,10/27/19,10/30/19
9019,1452,2666,10/27/19,10/30/19
9020,2653,2666,10/27/19,10/30/19
9021,9290,9080,10/27/19,10/30/19
9022,3561,9080,10/27/19,10/30/19
9023,9378,1543,10/27/19,10/30/19
9024,9912,6509,10/27/19,10/30/19
9025,7033,6509,10/27/19,10/30/19
9026,5921,6509,10/27/19,10/30/19
9027,3329,8118,10/28/19,10/31/19
9028,6960,8118,10/28/19,10/31/19
9029,4070,8118,10/28/19,10/31/19
9030,6548,8118,10/28/19,10/31/19
9031,9191,8118,10/28/19,10/31/19
9032,3266,8118,10/28/19,10/31/19
9033,2108,8118,10/28/19,10/31/19
9034,6506,8118,10/28/19,10/31/19
9035,9874,2666,10/28/19,10/31/19
9036,9932,2666,10/28/19,10/31/19
9037,9335,2666,10/28/19,10/31/19
9038,6020,2666,10/28/19,10/31/19
9039,1409,2666,10/28/19,10/31/19
9040,8621,2666,10/28/19,10/31/19
9041,6607,2666,10/28/19,10/31/19
9042,6933,2666,10/28/19,10/31/19
9043,8379,2666,10/28/19,10/31/19
9044,3527,2666,10/28/19,10/31/19
9045,5937,2666,10/28/19,10/31/19
9046,6619,2666,10/28/19,10/31/19
9047,9115,9080,10/28/19,10/31/19
9048,3782,9080,10/28/19,10/31/19
9049,7598,1543,10/28/19,10/31/19
9050,3505,6509,10/28/19,10/31/19
9051,8737,6509,10/28/19,10/31/19
9052,5582,6509,10/28/19,10/31/19
9053,2265,6509,10/28/19,10/31/19
9054,3310,6509,10/28/19,10/31/19
9055,4622,6509,10/28/19,10/31/19
9056,4673,6509,10/28/19,10/31/19
9057,8742,6509,10/28/19,10/31/19
9058,4334,6509,10/28/19,10/31/19
9059,2324,6509,10/28/19,10/31/19
9060,3916,6509,10/28/19,10/31/19
9061,5566,6509,10/28/19,10/31/19
9062,7242,6509,10/28/19,10/31/19
9063,7653,4338,10/28/19,10/31/19
9064,5069,4338,10/28/19,10/31/19
9065,8213,8118,10/29/19,11/1/19
9066,1068,8118,10/29/19,11/1/19
9067,5149,8118,10/29/19,11/1/19
9068,7176,8118,10/29/19,11/1/19
9069,2390,8118,10/29/19,11/1/19
9070,4778,8118,10/29/19,11/1/19
9071,8249,2666,10/29/19,11/1/19
9072,3575,2666,10/29/19,11/1/19
9073,6060,2666,10/29/19,11/1/19
9074,6845,2666,10/29/19,11/1/19
9075,5216,2666,10/29/19,11/1/19
9076,9421,2666,10/29/19,11/1/19
9077,4625,2666,10/29/19,11/1/19
9078,8547,2666,10/29/19,11/1/19
9079,5335,2666,10/29/19,11/1/19
9080,4505,2666,10/29/19,11/1/19
9081,7220,2666,10/29/19,11/1/19
9082,7920,2666,10/29/19,11/1/19
9083,3208,2666,10/29/19,11/1/19
9084,9099,9080,10/29/19,11/1/19
9085,4857,9080,10/29/19,11/1/19
9086,7100,9080,10/29/19,11/1/19
9087,6296,1543,10/29/19,11/1/19
9088,2604,1543,10/29/19,11/1/19
9089,6490,1543,10/29/19,11/1/19
9090,9363,6509,10/29/19,11/1/19
9091,3483,6509,10/29/19,11/1/19
9092,6846,6509,10/29/19,11/1/19
9093,9994,6509,10/29/19,11/1/19
9094,8819,6509,10/29/19,11/1/19
9095,4821,6509,10/29/19,11/1/19
9096,4328,6509,10/29/19,11/1/19
9097,3980,6509,10/29/19,11/1/19
9098,6838,4338,10/29/19,11/1/19
9099,2089,8118,10/30/19,11/2/19
9100,1326,8118,10/30/19,11/2/19
9101,3532,8118,10/30/19,11/2/19
9102,6943,8118,10/30/19,11/2/19
9103,6467,8118,10/30/19,11/2/19
9104,4713,8118,10/30/19,11/2/19
9105,2209,8118,10/30/19,11/2/19
9106,4660,8118,10/30/19,11/2/19
9107,7342,8118,10/30/19,11/2/19
9108,8366,8118,10/30/19,11/2/19
9109,8707,2666,10/30/19,11/2/19
9110,5054,2666,10/30/19,11/2/19
9111,4754,2666,10/30/19,11/2/19
9112,7243,2666,10/30/19,11/2/19
9113,9384,2666,10/30/19,11/2/19
9114,1347,2666,10/30/19,11/2/19
9115,8192,2666,10/30/19,11/2/19
9116,2957,2666,10/30/19,11/2/19
9117,6662,2666,10/30/19,11/2/19
9118,6810,9080,10/30/19,11/2/19
9119,1194,1543,10/30/19,11/2/19
9120,4466,1543,10/30/19,11/2/19
9121,1835,6509,10/30/19,11/2/19
9122,4898,6509,10/30/19,11/2/19
9123,6176,6509,10/30/19,11/2/19
9124,2866,6509,10/30/19,11/2/19
9125,5967,6509,10/30/19,11/2/19
9126,9054,6509,10/30/19,11/2/19
9127,2761,4338,10/30/19,11/2/19
9128,8034,8118,10/31/19,11/3/19
9129,9004,8118,10/31/19,11/3/19
9130,9337,8118,10/31/19,11/3/19
9131,1842,8118,10/31/19,11/3/19
9132,9687,8118,10/31/19,11/3/19
9133,2864,8118,10/31/19,11/3/19
9134,7313,2666,10/31/19,11/3/19
9135,9684,2666,10/31/19,11/3/19
9136,4405,2666,10/31/19,11/3/19
9137,6191,2666,10/31/19,11/3/19
9138,3422,2666,10/31/19,11/3/19
9139,5082,2666,10/31/19,11/3/19
9140,2651,2666,10/31/19,11/3/19
9141,2516,2666,10/31/19,11/3/19
9142,5057,9080,10/31/19,11/3/19
9143,9105,9080,10/31/19,11/3/19
9144,6084,9080,10/31/19,11/3/19
9145,8641,9080,10/31/19,11/3/19
9146,6623,6509,10/31/19,11/3/19
9147,5231,6509,10/31/19,11/3/19
9148,3731,6509,10/31/19,11/3/19
9149,9301,6509,10/31/19,11/3/19
9150,2740,6509,10/31/19,11/3/19
9151,9525,6509,10/31/19,11/3/19
9152,1522,6509,10/31/19,11/3/19
9153,2976,6509,10/31/19,11/3/19
9154,6340,6509,10/31/19,11/3/19
9155,5227,6509,10/31/19,11/3/19
9156,6399,6509,10/31/19,11/3/19
9157,1283,6509,10/31/19,11/3/19
9158,6176,8118,11/1/19,11/4/19
9159,1540,8118,11/1/19,11/4/19
9160,2836,8118,11/1/19,11/4/19
9161,4428,8118,11/1/19,11/4/19
9162,6571,8118,11/1/19,11/4/19
9163,5065,8118,11/1/19,11/4/19
9164,2663,8118,11/1/19,11/4/19
9165,6259,8118,11/1/19,11/4/19
9166,8128,8118,11/1/19,11/4/19
9167,4852,8118,11/1/19,11/4/19
9168,6370,8118,11/1/19,11/4/19
9169,2862,8118,11/1/19,11/4/19
9170,4615,2666,11/1/19,11/4/19
9171,1329,2666,11/1/19,11/4/19
9172,6950,2666,11/1/19,11/4/19
9173,4685,9080,11/1/19,11/4/19
9174,6016,1543,11/1/19,11/4/19
9175,2343,1543,11/1/19,11/4/19
9176,9562,1543,11/1/19,11/4/19
9177,1675,1543,11/1/19,11/4/19
9178,7142,6509,11/1/19,11/4/19
9179,6073,6509,11/1/19,11/4/19
9180,2452,6509,11/1/19,11/4/19
9181,2125,6509,11/1/19,11/4/19
9182,3629,6509,11/1/19,11/4/19
9183,8426,6509,11/1/19,11/4/19
9184,1387,6509,11/1/19,11/4/19
9185,3122,6509,11/1/19,11/4/19
9186,1498,4338,11/1/19,11/4/19
9187,2080,8118,11/2/19,11/5/19
9188,3444,8118,11/2/19,11/5/19
9189,1449,8118,11/2/19,11/5/19
9190,3228,8118,11/2/19,11/5/19
9191,7214,8118,11/2/19,11/5/19
9192,4397,8118,11/2/19,11/5/19
9193,3762,8118,11/2/19,11/5/19
9194,4262,2666,11/2/19,11/5/19
9195,1192,2666,11/2/19,11/5/19
9196,4760,2666,11/2/19,11/5/19
9197,1737,9080,11/2/19,11/5/19
9198,3957,9080,11/2/19,11/5/19
9199,5737,9080,11/2/19,11/5/19
9200,6939,1543,11/2/19,11/5/19
9201,7232,1543,11/2/19,11/5/19
9202,8472,6509,11/2/19,11/5/19
9203,9137,6509,11/2/19,11/5/19
9204,4568,6509,11/2/19,11/5/19
9205,9561,6509,11/2/19,11/5/19
9206,3082,6509,11/2/19,11/5/19
9207,5464,6509,11/2/19,11/5/19
9208,7380,6509,11/2/19,11/5/19
9209,4205,4338,11/2/19,11/5/19
9210,3114,4338,11/2/19,11/5/19
9211,1835,8118,11/3/19,11/6/19
9212,5229,8118,11/3/19,11/6/19
9213,2580,8118,11/3/19,11/6/19
9214,1070,8118,11/3/19,11/6/19
9215,2281,2666,11/3/19,11/6/19
9216,6532,2666,11/3/19,11/6/19
